Kecamatan,Price,Luas Bangunan,Luas Tanah,SD Inklusi,SMP Inklusi,Kepadatan
tandes,650000000,100,72,5.0,1.0,9234.0
tandes,650000000,100,72,5.0,1.0,9234.0
lakarsantri,650000000,70,84,5.0,2.0,3440.0
lakarsantri,650000000,70,84,4.0,2.0,3440.0
lakarsantri,650000000,70,84,4.0,2.0,3440.0
lakarsantri,650000000,70,84,4.0,2.0,3440.0
lakarsantri,650000000,70,84,4.0,2.0,3440.0
lakarsantri,650000000,70,84,4.0,2.0,3440.0
lakarsantri,650000000,70,84,5.0,2.0,3440.0
lakarsantri,650000000,70,84,5.0,2.0,3440.0
lakarsantri,650000000,70,84,6.0,2.0,3440.0
lakarsantri,650000000,70,84,6.0,2.0,3440.0
rungkut,650000000,50,90,3.0,2.0,5397.0
rungkut,650000000,50,90,4.0,2.0,5397.0
rungkut,650000000,50,90,5.0,2.0,5397.0
rungkut,650000000,50,90,6.0,2.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,50,90,6.0,3.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,50,90,3.0,2.0,5397.0
rungkut,650000000,50,90,4.0,2.0,5397.0
rungkut,650000000,50,90,5.0,2.0,5397.0
rungkut,650000000,50,90,6.0,2.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,50,90,6.0,3.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,50,90,7.0,3.0,5397.0
rungkut,650000000,90,90,3.0,2.0,5397.0
rungkut,650000000,90,90,4.0,2.0,5397.0
rungkut,650000000,90,90,5.0,2.0,5397.0
rungkut,650000000,90,90,6.0,2.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
rungkut,650000000,90,90,6.0,3.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
rungkut,650000000,90,90,3.0,2.0,5397.0
rungkut,650000000,90,90,4.0,2.0,5397.0
rungkut,650000000,90,90,5.0,2.0,5397.0
rungkut,650000000,90,90,6.0,2.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
rungkut,650000000,90,90,6.0,3.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
rungkut,650000000,90,90,7.0,3.0,5397.0
tambaksari,650000000,150,92,8.0,2.0,25309.0
tambaksari,650000000,150,92,9.0,2.0,25309.0
tambaksari,650000000,150,92,9.0,2.0,25309.0
tambaksari,650000000,150,92,9.0,2.0,25309.0
tambaksari,650000000,150,92,9.0,2.0,25309.0
tambaksari,650000000,150,92,10.0,2.0,25309.0
tambaksari,650000000,150,92,12.0,2.0,25309.0
tambaksari,650000000,150,92,12.0,2.0,25309.0
tambaksari,650000000,150,92,12.0,2.0,25309.0
tambaksari,650000000,150,92,13.0,2.0,25309.0
benowo,650000000,50,95,3.0,1.0,2813.0
benowo,650000000,50,95,3.0,1.0,2813.0
benowo,650000000,50,95,3.0,1.0,2813.0
benowo,650000000,50,95,4.0,2.0,2813.0
benowo,650000000,50,95,4.0,2.0,2813.0
benowo,650000000,50,95,4.0,2.0,2813.0
benowo,650000000,50,95,5.0,2.0,2813.0
benowo,650000000,50,95,5.0,2.0,2813.0
benowo,650000000,50,95,5.0,2.0,2813.0
benowo,650000000,50,95,5.0,2.0,2813.0
rungkut,650000000,80,100,3.0,2.0,5397.0
rungkut,650000000,80,100,4.0,2.0,5397.0
rungkut,650000000,80,100,5.0,2.0,5397.0
rungkut,650000000,80,100,6.0,2.0,5397.0
rungkut,650000000,80,100,7.0,3.0,5397.0
rungkut,650000000,80,100,6.0,3.0,5397.0
rungkut,650000000,80,100,7.0,3.0,5397.0
rungkut,650000000,80,100,7.0,3.0,5397.0
rungkut,650000000,80,100,7.0,3.0,5397.0
rungkut,650000000,80,100,7.0,3.0,5397.0
tandes,650000000,100,100,0.0,0.0,9234.0
tandes,650000000,100,100,0.0,0.0,9234.0
tandes,650000000,100,100,0.0,0.0,9234.0
tandes,650000000,100,100,0.0,0.0,9234.0
tandes,650000000,100,100,0.0,0.0,9234.0
tandes,650000000,100,100,4.0,1.0,9234.0
tandes,650000000,100,100,5.0,1.0,9234.0
tandes,650000000,100,100,5.0,1.0,9234.0
tandes,650000000,100,100,5.0,1.0,9234.0
tandes,650000000,100,100,5.0,1.0,9234.0
rungkut,650000000,60,110,3.0,2.0,5397.0
rungkut,650000000,60,110,4.0,2.0,5397.0
rungkut,650000000,60,110,5.0,2.0,5397.0
rungkut,650000000,60,110,6.0,2.0,5397.0
rungkut,650000000,60,110,7.0,3.0,5397.0
rungkut,650000000,60,110,6.0,3.0,5397.0
rungkut,650000000,60,110,7.0,3.0,5397.0
rungkut,650000000,60,110,7.0,3.0,5397.0
rungkut,650000000,60,110,7.0,3.0,5397.0
rungkut,650000000,60,110,7.0,3.0,5397.0
wiyung,650000000,125,128,0.0,0.0,6179.0
wiyung,650000000,125,128,0.0,0.0,6179.0
wiyung,650000000,125,128,5.0,1.0,6179.0
wiyung,650000000,125,128,5.0,1.0,6179.0
wiyung,650000000,125,128,5.0,1.0,6179.0
wiyung,650000000,125,128,5.0,1.0,6179.0
wiyung,650000000,125,128,6.0,2.0,6179.0
wiyung,650000000,125,128,6.0,2.0,6179.0
wiyung,650000000,125,128,6.0,2.0,6179.0
wiyung,650000000,125,128,6.0,2.0,6179.0
benowo,650000000,100,134,3.0,1.0,2813.0
benowo,650000000,100,134,3.0,1.0,2813.0
benowo,650000000,100,134,3.0,1.0,2813.0
benowo,650000000,100,134,4.0,2.0,2813.0
benowo,650000000,100,134,4.0,2.0,2813.0
benowo,650000000,100,134,4.0,2.0,2813.0
benowo,650000000,100,134,5.0,2.0,2813.0
benowo,650000000,100,134,5.0,2.0,2813.0
benowo,650000000,100,134,5.0,2.0,2813.0
benowo,650000000,100,134,5.0,2.0,2813.0
wiyung,650000000,210,225,0.0,0.0,6179.0
wiyung,650000000,210,225,0.0,0.0,6179.0
wiyung,650000000,210,225,5.0,1.0,6179.0
wiyung,650000000,210,225,5.0,1.0,6179.0
wiyung,650000000,210,225,5.0,1.0,6179.0
wiyung,650000000,210,225,5.0,1.0,6179.0
wiyung,650000000,210,225,6.0,2.0,6179.0
wiyung,650000000,210,225,6.0,2.0,6179.0
wiyung,650000000,210,225,6.0,2.0,6179.0
wiyung,650000000,210,225,6.0,2.0,6179.0
wiyung,650000000,122,257,0.0,0.0,6179.0
wiyung,650000000,122,257,0.0,0.0,6179.0
wiyung,650000000,122,257,5.0,1.0,6179.0
wiyung,650000000,122,257,5.0,1.0,6179.0
wiyung,650000000,122,257,5.0,1.0,6179.0
wiyung,650000000,122,257,5.0,1.0,6179.0
wiyung,650000000,122,257,6.0,2.0,6179.0
wiyung,650000000,122,257,6.0,2.0,6179.0
wiyung,650000000,122,257,6.0,2.0,6179.0
wiyung,650000000,122,257,6.0,2.0,6179.0
rungkut,655000000,63,48,3.0,2.0,5397.0
rungkut,655000000,63,48,4.0,2.0,5397.0
rungkut,655000000,63,48,5.0,2.0,5397.0
rungkut,655000000,63,48,6.0,2.0,5397.0
rungkut,655000000,63,48,7.0,3.0,5397.0
rungkut,655000000,63,48,6.0,3.0,5397.0
rungkut,655000000,63,48,7.0,3.0,5397.0
rungkut,655000000,63,48,7.0,3.0,5397.0
rungkut,655000000,63,48,7.0,3.0,5397.0
rungkut,655000000,63,48,7.0,3.0,5397.0
rungkut,670000000,120,50,3.0,2.0,5397.0
rungkut,670000000,120,50,4.0,2.0,5397.0
rungkut,670000000,120,50,5.0,2.0,5397.0
rungkut,670000000,120,50,6.0,2.0,5397.0
rungkut,670000000,120,50,7.0,3.0,5397.0
rungkut,670000000,120,50,6.0,3.0,5397.0
rungkut,670000000,120,50,7.0,3.0,5397.0
rungkut,670000000,120,50,7.0,3.0,5397.0
rungkut,670000000,120,50,7.0,3.0,5397.0
rungkut,670000000,120,50,7.0,3.0,5397.0
kenjeran,670000000,120,160,6.0,2.0,21774.0
kenjeran,670000000,120,160,6.0,2.0,21774.0
kenjeran,670000000,120,160,6.0,2.0,21774.0
kenjeran,670000000,120,160,6.0,3.0,21774.0
kenjeran,670000000,120,160,6.0,3.0,21774.0
kenjeran,670000000,120,160,6.0,4.0,21774.0
kenjeran,670000000,120,160,7.0,4.0,21774.0
kenjeran,670000000,120,160,7.0,4.0,21774.0
kenjeran,670000000,120,160,7.0,4.0,21774.0
kenjeran,670000000,120,160,7.0,4.0,21774.0
tambaksari,670000000,160,188,8.0,2.0,25309.0
tambaksari,670000000,160,188,9.0,2.0,25309.0
tambaksari,670000000,160,188,9.0,2.0,25309.0
tambaksari,670000000,160,188,9.0,2.0,25309.0
tambaksari,670000000,160,188,9.0,2.0,25309.0
tambaksari,670000000,160,188,10.0,2.0,25309.0
tambaksari,670000000,160,188,12.0,2.0,25309.0
tambaksari,670000000,160,188,12.0,2.0,25309.0
tambaksari,670000000,160,188,12.0,2.0,25309.0
tambaksari,670000000,160,188,13.0,2.0,25309.0
kenjeran,675000000,90,45,6.0,2.0,21774.0
kenjeran,675000000,90,45,6.0,2.0,21774.0
kenjeran,675000000,90,45,6.0,2.0,21774.0
kenjeran,675000000,90,45,6.0,3.0,21774.0
kenjeran,675000000,90,45,6.0,3.0,21774.0
kenjeran,675000000,90,45,6.0,4.0,21774.0
kenjeran,675000000,90,45,7.0,4.0,21774.0
kenjeran,675000000,90,45,7.0,4.0,21774.0
kenjeran,675000000,90,45,7.0,4.0,21774.0
kenjeran,675000000,90,45,7.0,4.0,21774.0
rungkut,675000000,60,50,3.0,2.0,5397.0
rungkut,675000000,60,50,4.0,2.0,5397.0
rungkut,675000000,60,50,5.0,2.0,5397.0
rungkut,675000000,60,50,6.0,2.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,6.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,3.0,2.0,5397.0
rungkut,675000000,60,50,4.0,2.0,5397.0
rungkut,675000000,60,50,5.0,2.0,5397.0
rungkut,675000000,60,50,6.0,2.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,6.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,3.0,2.0,5397.0
rungkut,675000000,60,50,4.0,2.0,5397.0
rungkut,675000000,60,50,5.0,2.0,5397.0
rungkut,675000000,60,50,6.0,2.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,6.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,60,50,7.0,3.0,5397.0
rungkut,675000000,75,50,3.0,2.0,5397.0
rungkut,675000000,75,50,4.0,2.0,5397.0
rungkut,675000000,75,50,5.0,2.0,5397.0
rungkut,675000000,75,50,6.0,2.0,5397.0
rungkut,675000000,75,50,7.0,3.0,5397.0
rungkut,675000000,75,50,6.0,3.0,5397.0
rungkut,675000000,75,50,7.0,3.0,5397.0
rungkut,675000000,75,50,7.0,3.0,5397.0
rungkut,675000000,75,50,7.0,3.0,5397.0
rungkut,675000000,75,50,7.0,3.0,5397.0
rungkut,675000000,70,50,3.0,2.0,5397.0
rungkut,675000000,70,50,4.0,2.0,5397.0
rungkut,675000000,70,50,5.0,2.0,5397.0
rungkut,675000000,70,50,6.0,2.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,6.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,3.0,2.0,5397.0
rungkut,675000000,70,50,4.0,2.0,5397.0
rungkut,675000000,70,50,5.0,2.0,5397.0
rungkut,675000000,70,50,6.0,2.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,6.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,3.0,2.0,5397.0
rungkut,675000000,70,50,4.0,2.0,5397.0
rungkut,675000000,70,50,5.0,2.0,5397.0
rungkut,675000000,70,50,6.0,2.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,6.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
rungkut,675000000,70,50,7.0,3.0,5397.0
pakal,675000000,60,74,3.0,1.0,3474.0
pakal,675000000,60,74,3.0,1.0,3474.0
pakal,675000000,60,74,3.0,1.0,3474.0
pakal,675000000,60,74,3.0,1.0,3474.0
pakal,675000000,60,74,3.0,1.0,3474.0
pakal,675000000,60,74,0.0,0.0,3474.0
pakal,675000000,60,74,0.0,0.0,3474.0
pakal,675000000,60,74,0.0,0.0,3474.0
pakal,675000000,60,74,0.0,0.0,3474.0
pakal,675000000,60,74,0.0,0.0,3474.0
rungkut,675000000,50,88,3.0,2.0,5397.0
rungkut,675000000,50,88,4.0,2.0,5397.0
rungkut,675000000,50,88,5.0,2.0,5397.0
rungkut,675000000,50,88,6.0,2.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,50,88,6.0,3.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,50,88,3.0,2.0,5397.0
rungkut,675000000,50,88,4.0,2.0,5397.0
rungkut,675000000,50,88,5.0,2.0,5397.0
rungkut,675000000,50,88,6.0,2.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,50,88,6.0,3.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,50,88,7.0,3.0,5397.0
rungkut,675000000,60,88,3.0,2.0,5397.0
rungkut,675000000,60,88,4.0,2.0,5397.0
rungkut,675000000,60,88,5.0,2.0,5397.0
rungkut,675000000,60,88,6.0,2.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,6.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,3.0,2.0,5397.0
rungkut,675000000,60,88,4.0,2.0,5397.0
rungkut,675000000,60,88,5.0,2.0,5397.0
rungkut,675000000,60,88,6.0,2.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,6.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,3.0,2.0,5397.0
rungkut,675000000,60,88,4.0,2.0,5397.0
rungkut,675000000,60,88,5.0,2.0,5397.0
rungkut,675000000,60,88,6.0,2.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,6.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,3.0,2.0,5397.0
rungkut,675000000,60,88,4.0,2.0,5397.0
rungkut,675000000,60,88,5.0,2.0,5397.0
rungkut,675000000,60,88,6.0,2.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,6.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
rungkut,675000000,60,88,7.0,3.0,5397.0
lakarsantri,675000000,90,90,5.0,2.0,3440.0
lakarsantri,675000000,90,90,4.0,2.0,3440.0
lakarsantri,675000000,90,90,4.0,2.0,3440.0
lakarsantri,675000000,90,90,4.0,2.0,3440.0
lakarsantri,675000000,90,90,4.0,2.0,3440.0
lakarsantri,675000000,90,90,4.0,2.0,3440.0
lakarsantri,675000000,90,90,5.0,2.0,3440.0
lakarsantri,675000000,90,90,5.0,2.0,3440.0
lakarsantri,675000000,90,90,6.0,2.0,3440.0
lakarsantri,675000000,90,90,6.0,2.0,3440.0
lakarsantri,675000000,72,90,5.0,2.0,3440.0
lakarsantri,675000000,72,90,4.0,2.0,3440.0
lakarsantri,675000000,72,90,4.0,2.0,3440.0
lakarsantri,675000000,72,90,4.0,2.0,3440.0
lakarsantri,675000000,72,90,4.0,2.0,3440.0
lakarsantri,675000000,72,90,4.0,2.0,3440.0
lakarsantri,675000000,72,90,5.0,2.0,3440.0
lakarsantri,675000000,72,90,5.0,2.0,3440.0
lakarsantri,675000000,72,90,6.0,2.0,3440.0
lakarsantri,675000000,72,90,6.0,2.0,3440.0
rungkut,675000000,60,110,3.0,2.0,5397.0
rungkut,675000000,60,110,4.0,2.0,5397.0
rungkut,675000000,60,110,5.0,2.0,5397.0
rungkut,675000000,60,110,6.0,2.0,5397.0
rungkut,675000000,60,110,7.0,3.0,5397.0
rungkut,675000000,60,110,6.0,3.0,5397.0
rungkut,675000000,60,110,7.0,3.0,5397.0
rungkut,675000000,60,110,7.0,3.0,5397.0
rungkut,675000000,60,110,7.0,3.0,5397.0
rungkut,675000000,60,110,7.0,3.0,5397.0
rungkut,680000000,75,54,3.0,2.0,5397.0
rungkut,680000000,75,54,4.0,2.0,5397.0
rungkut,680000000,75,54,5.0,2.0,5397.0
rungkut,680000000,75,54,6.0,2.0,5397.0
rungkut,680000000,75,54,7.0,3.0,5397.0
rungkut,680000000,75,54,6.0,3.0,5397.0
rungkut,680000000,75,54,7.0,3.0,5397.0
rungkut,680000000,75,54,7.0,3.0,5397.0
rungkut,680000000,75,54,7.0,3.0,5397.0
rungkut,680000000,75,54,7.0,3.0,5397.0
sukolilo,680000000,56,60,5.0,3.0,3845.0
sukolilo,680000000,56,60,5.0,3.0,3845.0
sukolilo,680000000,56,60,5.0,4.0,3845.0
sukolilo,680000000,56,60,4.0,4.0,3845.0
sukolilo,680000000,56,60,5.0,4.0,3845.0
sukolilo,680000000,56,60,5.0,3.0,3845.0
sukolilo,680000000,56,60,6.0,3.0,3845.0
sukolilo,680000000,56,60,6.0,3.0,3845.0
sukolilo,680000000,56,60,6.0,3.0,3845.0
sukolilo,680000000,56,60,6.0,3.0,3845.0
benowo,680000000,126,72,3.0,1.0,2813.0
benowo,680000000,126,72,3.0,1.0,2813.0
benowo,680000000,126,72,3.0,1.0,2813.0
benowo,680000000,126,72,4.0,2.0,2813.0
benowo,680000000,126,72,4.0,2.0,2813.0
benowo,680000000,126,72,4.0,2.0,2813.0
benowo,680000000,126,72,5.0,2.0,2813.0
benowo,680000000,126,72,5.0,2.0,2813.0
benowo,680000000,126,72,5.0,2.0,2813.0
benowo,680000000,126,72,5.0,2.0,2813.0
benowo,680000000,126,72,3.0,1.0,2813.0
benowo,680000000,126,72,3.0,1.0,2813.0
benowo,680000000,126,72,3.0,1.0,2813.0
benowo,680000000,126,72,4.0,2.0,2813.0
benowo,680000000,126,72,4.0,2.0,2813.0
benowo,680000000,126,72,4.0,2.0,2813.0
benowo,680000000,126,72,5.0,2.0,2813.0
benowo,680000000,126,72,5.0,2.0,2813.0
benowo,680000000,126,72,5.0,2.0,2813.0
benowo,680000000,126,72,5.0,2.0,2813.0
lakarsantri,682000000,50,52,5.0,2.0,3440.0
lakarsantri,682000000,50,52,4.0,2.0,3440.0
lakarsantri,682000000,50,52,4.0,2.0,3440.0
lakarsantri,682000000,50,52,4.0,2.0,3440.0
lakarsantri,682000000,50,52,4.0,2.0,3440.0
lakarsantri,682000000,50,52,4.0,2.0,3440.0
lakarsantri,682000000,50,52,5.0,2.0,3440.0
lakarsantri,682000000,50,52,5.0,2.0,3440.0
lakarsantri,682000000,50,52,6.0,2.0,3440.0
lakarsantri,682000000,50,52,6.0,2.0,3440.0
lakarsantri,683000000,52,50,5.0,2.0,3440.0
lakarsantri,683000000,52,50,4.0,2.0,3440.0
lakarsantri,683000000,52,50,4.0,2.0,3440.0
lakarsantri,683000000,52,50,4.0,2.0,3440.0
lakarsantri,683000000,52,50,4.0,2.0,3440.0
lakarsantri,683000000,52,50,4.0,2.0,3440.0
lakarsantri,683000000,52,50,5.0,2.0,3440.0
lakarsantri,683000000,52,50,5.0,2.0,3440.0
lakarsantri,683000000,52,50,6.0,2.0,3440.0
lakarsantri,683000000,52,50,6.0,2.0,3440.0
rungkut,685000000,50,90,3.0,2.0,5397.0
rungkut,685000000,50,90,4.0,2.0,5397.0
rungkut,685000000,50,90,5.0,2.0,5397.0
rungkut,685000000,50,90,6.0,2.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,6.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,3.0,2.0,5397.0
rungkut,685000000,50,90,4.0,2.0,5397.0
rungkut,685000000,50,90,5.0,2.0,5397.0
rungkut,685000000,50,90,6.0,2.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,6.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,3.0,2.0,5397.0
rungkut,685000000,50,90,4.0,2.0,5397.0
rungkut,685000000,50,90,5.0,2.0,5397.0
rungkut,685000000,50,90,6.0,2.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,6.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,3.0,2.0,5397.0
rungkut,685000000,50,90,4.0,2.0,5397.0
rungkut,685000000,50,90,5.0,2.0,5397.0
rungkut,685000000,50,90,6.0,2.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,6.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
rungkut,685000000,50,90,7.0,3.0,5397.0
kenjeran,690000000,114,57,6.0,2.0,21774.0
kenjeran,690000000,114,57,6.0,2.0,21774.0
kenjeran,690000000,114,57,6.0,2.0,21774.0
kenjeran,690000000,114,57,6.0,3.0,21774.0
kenjeran,690000000,114,57,6.0,3.0,21774.0
kenjeran,690000000,114,57,6.0,4.0,21774.0
kenjeran,690000000,114,57,7.0,4.0,21774.0
kenjeran,690000000,114,57,7.0,4.0,21774.0
kenjeran,690000000,114,57,7.0,4.0,21774.0
kenjeran,690000000,114,57,7.0,4.0,21774.0
pakal,690000000,60,79,3.0,1.0,3474.0
pakal,690000000,60,79,3.0,1.0,3474.0
pakal,690000000,60,79,3.0,1.0,3474.0
pakal,690000000,60,79,3.0,1.0,3474.0
pakal,690000000,60,79,3.0,1.0,3474.0
pakal,690000000,60,79,0.0,0.0,3474.0
pakal,690000000,60,79,0.0,0.0,3474.0
pakal,690000000,60,79,0.0,0.0,3474.0
pakal,690000000,60,79,0.0,0.0,3474.0
pakal,690000000,60,79,0.0,0.0,3474.0
rungkut,697000000,53,52,3.0,2.0,5397.0
rungkut,697000000,53,52,4.0,2.0,5397.0
rungkut,697000000,53,52,5.0,2.0,5397.0
rungkut,697000000,53,52,6.0,2.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,6.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,3.0,2.0,5397.0
rungkut,697000000,53,52,4.0,2.0,5397.0
rungkut,697000000,53,52,5.0,2.0,5397.0
rungkut,697000000,53,52,6.0,2.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,6.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,3.0,2.0,5397.0
rungkut,697000000,53,52,4.0,2.0,5397.0
rungkut,697000000,53,52,5.0,2.0,5397.0
rungkut,697000000,53,52,6.0,2.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,6.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,3.0,2.0,5397.0
rungkut,697000000,53,52,4.0,2.0,5397.0
rungkut,697000000,53,52,5.0,2.0,5397.0
rungkut,697000000,53,52,6.0,2.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,6.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
rungkut,697000000,53,52,7.0,3.0,5397.0
sambikerep,697000000,307,288,3.0,2.0,4023.0
sambikerep,697000000,307,288,4.0,2.0,4023.0
sambikerep,697000000,307,288,4.0,2.0,4023.0
sambikerep,697000000,307,288,4.0,2.0,4023.0
sambikerep,697000000,307,288,4.0,2.0,4023.0
sambikerep,697000000,307,288,4.0,2.0,4023.0
sambikerep,697000000,307,288,4.0,2.0,4023.0
sambikerep,697000000,307,288,4.0,2.0,4023.0
sambikerep,697000000,307,288,4.0,2.0,4023.0
sambikerep,697000000,307,288,4.0,2.0,4023.0
